segment_id,street_name,side,latitude,longitude,regulation_type,time_restrictions,max_stay_minutes,hourly_rate,vehicle_types,seasonal
CURB_SEG_00256,Street_56,left,40.787212896100286,-73.87223014527686,parking,weekends,240,2,all,0
CURB_SEG_00257,Street_57,left,40.759813913213655,-74.07781832081386,loading_zone,9am-9pm,120,0,commercial,0
CURB_SEG_00258,Street_58,right,40.826405536684526,-74.05524182281015,loading_zone,9am-9pm,120,5,handicapped,0
CURB_SEG_00259,Street_59,left,40.6012391065831,-74.08272578949557,commercial,8am-6pm,240,1,commercial,0
CURB_SEG_00260,Street_60,left,40.57172157715628,-74.077983920925,parking,24/7,240,2,handicapped,0
CURB_SEG_00261,Street_61,right,40.85552697637875,-73.88670229113819,meter,weekends,60,0,commercial,0
CURB_SEG_00262,Street_62,right,40.78351911104915,-74.11411748083424,time_limited,none,480,1,motorcycle,0
CURB_SEG_00263,Street_63,left,40.708893063656696,-74.15193318646152,no_parking,none,120,0,commercial,0
CURB_SEG_00264,Street_64,left,40.64072969447629,-73.92214621275157,residential,9am-9pm,9999,1,handicapped,0
CURB_SEG_00265,Street_65,right,40.73128834433797,-73.9437081276828,time_limited,24/7,240,1,passenger,0
CURB_SEG_00266,Street_66,right,40.648126156922594,-73.9804523596181,no_parking,8am-6pm,120,5,handicapped,0
CURB_SEG_00267,Street_67,left,40.791650419775564,-74.05821017746449,meter,9am-9pm,120,6,passenger,0
CURB_SEG_00268,Street_68,right,40.783002327595845,-73.98680066784844,commercial,weekends,240,2,all,0
CURB_SEG_00269,Street_69,right,40.63542255175493,-74.15311147872035,time_limited,none,120,6,all,0
CURB_SEG_00270,Street_70,right,40.638726430603896,-74.03760188255427,handicapped,none,9999,0,commercial,0
CURB_SEG_00271,Street_71,left,40.71322484477125,-73.91491179683634,parking,weekdays,480,5,handicapped,0
CURB_SEG_00272,Street_72,right,40.687200978474564,-73.96578823395413,residential,24/7,240,5,passenger,0
CURB_SEG_00273,Street_73,left,40.712141891867624,-74.05728827279655,handicapped,weekends,30,6,motorcycle,0
CURB_SEG_00274,Street_74,left,40.7784061365261,-73.9447617509485,time_limited,9am-9pm,60,6,truck,0
CURB_SEG_00275,Street_75,right,40.7503495233355,-73.91839513800927,meter,weekdays,9999,6,passenger,0
CURB_SEG_00276,Street_76,right,40.60819847661254,-74.01426025447866,residential,24/7,60,1,truck,0
CURB_SEG_00277,Street_77,left,40.612568211041605,-73.94510534415444,parking,9am-9pm,480,5,truck,0
CURB_SEG_00278,Street_78,left,40.80439542295609,-73.96954353970986,residential,9am-9pm,30,3,handicapped,0
CURB_SEG_00279,Street_79,right,40.70340346299623,-74.06670246108834,loading_zone,24/7,60,5,commercial,0
CURB_SEG_00280,Street_80,left,40.851691239148934,-74.11432491665543,no_parking,none,60,4,commercial,0
CURB_SEG_00281,Street_81,right,40.577255982030216,-74.0062721001124,residential,8am-6pm,9999,1,motorcycle,0
CURB_SEG_00282,Street_82,left,40.579323890409185,-74.03960433056699,time_limited,weekends,60,0,motorcycle,1
CURB_SEG_00283,Street_83,right,40.58479403592166,-73.8594600491166,handicapped,24/7,30,5,commercial,0
CURB_SEG_00284,Street_84,left,40.723739903193426,-74.0130928820702,residential,weekends,9999,2,handicapped,0
CURB_SEG_00285,Street_85,left,40.67099641561702,-74.08331567143972,no_parking,24/7,60,3,passenger,0
CURB_SEG_00286,Street_86,left,40.60722666118117,-73.91494331709886,residential,weekdays,9999,6,motorcycle,1
CURB_SEG_00287,Street_87,right,40.720918641304536,-73.90698430952155,loading_zone,9am-9pm,60,0,truck,0
CURB_SEG_00288,Street_88,left,40.82384107416833,-73.94878590973575,loading_zone,none,120,2,passenger,0
CURB_SEG_00289,Street_89,right,40.691486907166265,-73.89064080358654,loading_zone,none,480,1,motorcycle,0
CURB_SEG_00290,Street_90,right,40.820417083335656,-74.09153136907649,commercial,none,120,3,motorcycle,0
CURB_SEG_00291,Street_91,left,40.839448928607396,-74.0852898969181,residential,weekdays,9999,4,handicapped,0
CURB_SEG_00292,Street_92,right,40.83412844226527,-74.02097843449374,meter,9am-9pm,120,2,passenger,0
CURB_SEG_00293,Street_93,right,40.7055833209774,-74.12426483746677,no_parking,weekends,120,4,commercial,0
CURB_SEG_00294,Street_94,left,40.69201182441458,-73.98913473668443,commercial,8am-6pm,480,0,motorcycle,0
CURB_SEG_00295,Street_95,left,40.6547417224564,-74.09473140519671,parking,9am-9pm,30,1,handicapped,0
CURB_SEG_00296,Street_96,right,40.6309999219653,-74.0390880887683,no_parking,weekends,120,5,all,1
CURB_SEG_00297,Street_97,left,40.717148535832806,-74.05711850495491,no_parking,weekdays,9999,2,all,0
CURB_SEG_00298,Street_98,left,40.59481505790779,-73.95379612037938,handicapped,9am-9pm,480,2,all,0
CURB_SEG_00299,Street_99,right,40.66556816255263,-74.00851300252702,no_parking,weekends,120,0,motorcycle,0
CURB_SEG_00300,Street_0,left,40.62096549184194,-73.95869795710931,no_parking,9am-9pm,60,5,commercial,0
CURB_SEG_00301,Street_1,right,40.72784696950578,-73.92612169939434,no_parking,weekdays,30,0,motorcycle,0
CURB_SEG_00302,Street_2,right,40.783096746864715,-73.88553680447313,parking,8am-6pm,30,1,motorcycle,0
CURB_SEG_00303,Street_3,left,40.61585428460128,-73.97967016419742,loading_zone,24/7,240,6,all,0
CURB_SEG_00304,Street_4,right,40.68775852626279,-73.94499914345195,loading_zone,9am-9pm,480,6,all,0
CURB_SEG_00305,Street_5,left,40.60238317223957,-74.00979092689735,time_limited,weekends,120,2,truck,0
CURB_SEG_00306,Street_6,right,40.57935221863555,-74.06765738602945,handicapped,24/7,480,1,motorcycle,1
CURB_SEG_00307,Street_7,left,40.727489352856665,-73.89870635394792,no_parking,weekdays,480,2,all,0
CURB_SEG_00308,Street_8,left,40.583891438079775,-74.10597571376493,parking,weekdays,240,1,motorcycle,0
CURB_SEG_00309,Street_9,left,40.721057160378095,-74.1015124864475,commercial,8am-6pm,60,6,all,0
CURB_SEG_00310,Street_10,left,40.674334301946466,-74.100155167095,no_parking,9am-9pm,120,6,passenger,0
CURB_SEG_00311,Street_11,left,40.76173766684315,-73.93732925632696,handicapped,none,30,2,truck,0
CURB_SEG_00312,Street_12,right,40.74792474856493,-73.92698358228527,no_parking,8am-6pm,240,4,motorcycle,0
CURB_SEG_00313,Street_13,right,40.852299821008614,-73.9060451264258,parking,8am-6pm,30,4,commercial,0
CURB_SEG_00314,Street_14,right,40.76395026761075,-74.00461100947584,time_limited,none,480,1,truck,0
CURB_SEG_00315,Street_15,right,40.77270685721631,-74.03061173579523,time_limited,weekdays,60,1,commercial,0
CURB_SEG_00316,Street_16,left,40.60549201662782,-73.95743533567854,loading_zone,8am-6pm,240,3,commercial,0
CURB_SEG_00317,Street_17,left,40.85289485467249,-73.99753501237423,residential,8am-6pm,9999,6,truck,0
CURB_SEG_00318,Street_18,right,40.81320596014486,-73.86396151917477,meter,8am-6pm,240,6,truck,0
CURB_SEG_00319,Street_19,left,40.61845690542842,-73.9852987589788,handicapped,none,480,5,truck,1
CURB_SEG_00320,Street_20,left,40.706726380103625,-73.88857963304078,no_parking,8am-6pm,240,5,all,0
CURB_SEG_00321,Street_21,right,40.75959774371059,-73.87438631158521,residential,weekends,9999,2,all,0
CURB_SEG_00322,Street_22,left,40.79839991534566,-73.8883576458495,handicapped,weekends,120,2,all,0
CURB_SEG_00323,Street_23,left,40.780300682117804,-73.9279724258727,time_limited,none,9999,6,passenger,0
CURB_SEG_00324,Street_24,left,40.661887022359714,-73.87165276188153,residential,weekdays,240,0,motorcycle,0
CURB_SEG_00325,Street_25,left,40.56926415432523,-74.11137268768736,no_parking,weekdays,240,2,all,0
CURB_SEG_00326,Street_26,left,40.66360684902078,-73.85975103938807,parking,24/7,9999,6,motorcycle,0
CURB_SEG_00327,Street_27,right,40.60657533775428,-74.1225210188304,no_parking,24/7,240,3,all,0
CURB_SEG_00328,Street_28,left,40.8568993267243,-73.92247602271729,parking,weekdays,240,2,commercial,1
CURB_SEG_00329,Street_29,right,40.83634600769854,-73.99026090939603,commercial,8am-6pm,120,5,passenger,0
CURB_SEG_00330,Street_30,left,40.8117892215903,-74.0846220497024,residential,weekdays,9999,2,motorcycle,0
CURB_SEG_00331,Street_31,right,40.7698595259107,-74.04127220714894,commercial,8am-6pm,480,5,truck,0
CURB_SEG_00332,Street_32,left,40.69499586620208,-73.86081093337218,parking,weekdays,30,5,passenger,0
CURB_SEG_00333,Street_33,left,40.823650727767685,-74.08334387464211,loading_zone,weekdays,480,6,commercial,0
CURB_SEG_00334,Street_34,right,40.84245827577541,-74.0717618719878,residential,none,480,6,handicapped,0
CURB_SEG_00335,Street_35,right,40.668398354479244,-74.15543180792662,residential,none,30,5,commercial,0
CURB_SEG_00336,Street_36,left,40.62803552796636,-74.08228166581357,handicapped,9am-9pm,30,1,motorcycle,0
CURB_SEG_00337,Street_37,right,40.72563611264322,-74.10380733203058,parking,9am-9pm,240,2,motorcycle,0
CURB_SEG_00338,Street_38,right,40.80595166803141,-73.92343166088442,parking,8am-6pm,9999,1,truck,0
CURB_SEG_00339,Street_39,right,40.73600761399684,-74.15016990432568,loading_zone,weekends,30,4,passenger,0
CURB_SEG_00340,Street_40,right,40.7299745107878,-73.9962655549114,time_limited,9am-9pm,30,4,motorcycle,0
CURB_SEG_00341,Street_41,left,40.84668636315768,-74.10570169827683,loading_zone,24/7,30,5,handicapped,0
CURB_SEG_00342,Street_42,right,40.655026119145234,-73.96934065656049,commercial,weekends,240,3,all,0
CURB_SEG_00343,Street_43,left,40.697465584292075,-74.03576931995704,loading_zone,none,9999,5,motorcycle,0
CURB_SEG_00344,Street_44,right,40.753747021780015,-73.89137468411462,no_parking,9am-9pm,60,2,commercial,0
CURB_SEG_00345,Street_45,right,40.689405736212755,-73.9281839816922,commercial,weekends,120,0,handicapped,0
CURB_SEG_00346,Street_46,left,40.833961836403326,-74.03226653315635,parking,24/7,30,4,truck,0
CURB_SEG_00347,Street_47,right,40.65026021904878,-74.017045904134,time_limited,weekends,480,0,all,0
CURB_SEG_00348,Street_48,left,40.79134038741977,-73.87041304897609,residential,none,120,0,handicapped,0
CURB_SEG_00349,Street_49,right,40.58137271590125,-74.0492945906758,time_limited,8am-6pm,60,2,all,0
CURB_SEG_00350,Street_50,right,40.72841110002089,-73.98579489031093,time_limited,weekends,9999,2,handicapped,0
CURB_SEG_00351,Street_51,right,40.64848695508325,-73.88283535615791,commercial,weekdays,60,6,commercial,0
CURB_SEG_00352,Street_52,right,40.71645196601277,-74.04429127584616,loading_zone,weekends,30,2,truck,1
CURB_SEG_00353,Street_53,right,40.566981628569515,-74.03006007419569,meter,none,480,5,passenger,0
CURB_SEG_00354,Street_54,left,40.79799884158319,-74.0817907249701,loading_zone,9am-9pm,60,5,handicapped,0
CURB_SEG_00355,Street_55,left,40.831108341517606,-74.07970112130005,no_parking,24/7,120,5,truck,1
CURB_SEG_00356,Street_56,right,40.72095719368048,-74.1467145816408,handicapped,24/7,30,6,passenger,0
CURB_SEG_00357,Street_57,left,40.63032298120398,-73.90827727508419,loading_zone,8am-6pm,9999,3,all,0
CURB_SEG_00358,Street_58,left,40.617974255149136,-73.96502931171462,parking,weekdays,9999,3,truck,0
CURB_SEG_00359,Street_59,right,40.7593144374773,-73.95379905934729,commercial,8am-6pm,30,1,handicapped,0
CURB_SEG_00360,Street_60,left,40.80000293063746,-73.99717545267197,meter,weekends,9999,0,all,0
CURB_SEG_00361,Street_61,right,40.77695364286051,-74.1167711914634,parking,9am-9pm,120,0,commercial,0
CURB_SEG_00362,Street_62,left,40.668123394769836,-74.08346412111926,no_parking,weekends,30,2,all,0
CURB_SEG_00363,Street_63,right,40.58772590913326,-73.95752514739749,residential,24/7,240,4,commercial,0
CURB_SEG_00364,Street_64,right,40.86198021855619,-74.06140902854234,no_parking,weekends,240,6,truck,0
CURB_SEG_00365,Street_65,left,40.85990729589358,-73.86809443093208,time_limited,24/7,480,0,passenger,0
CURB_SEG_00366,Street_66,left,40.72719582834716,-74.06317832029924,meter,weekdays,60,0,commercial,0
CURB_SEG_00367,Street_67,left,40.64384604391032,-73.96965094320251,meter,weekends,30,1,all,1
CURB_SEG_00368,Street_68,right,40.78589768983302,-73.93531798444526,residential,none,120,4,passenger,0
CURB_SEG_00369,Street_69,right,40.627526053413156,-73.99494663978119,no_parking,weekends,480,5,passenger,0
CURB_SEG_00370,Street_70,right,40.64977190468973,-73.86201254584414,no_parking,none,30,5,motorcycle,0
CURB_SEG_00371,Street_71,left,40.76469194909714,-74.13140728156857,no_parking,8am-6pm,120,6,truck,0
CURB_SEG_00372,Street_72,left,40.84276034573121,-74.0988363789508,meter,weekends,480,5,all,0
CURB_SEG_00373,Street_73,right,40.57181111105479,-73.88969534342297,handicapped,8am-6pm,240,1,motorcycle,1
CURB_SEG_00374,Street_74,right,40.736558374883806,-74.07902135934198,loading_zone,8am-6pm,240,2,all,0
CURB_SEG_00375,Street_75,right,40.63601615169214,-73.91606588164973,parking,8am-6pm,9999,5,motorcycle,0
CURB_SEG_00376,Street_76,right,40.582340101555836,-74.03659308281432,loading_zone,8am-6pm,60,1,all,0
CURB_SEG_00377,Street_77,right,40.63014760036781,-74.0839409690851,time_limited,none,60,6,handicapped,0
CURB_SEG_00378,Street_78,right,40.67067142141505,-73.96084370099857,time_limited,weekends,480,2,all,0
CURB_SEG_00379,Street_79,right,40.67197952391022,-74.0262789054647,time_limited,9am-9pm,240,2,all,0
CURB_SEG_00380,Street_80,left,40.70041174514801,-73.98473770961337,meter,none,240,5,passenger,0
CURB_SEG_00381,Street_81,left,40.577811049440726,-73.85610711136987,time_limited,8am-6pm,60,4,motorcycle,0
CURB_SEG_00382,Street_82,left,40.717111657878085,-73.96996129245402,no_parking,24/7,9999,5,passenger,1
CURB_SEG_00383,Street_83,left,40.67883419892198,-74.10981579202266,residential,weekdays,480,4,commercial,0
CURB_SEG_00384,Street_84,right,40.582918675518926,-74.03509923432807,commercial,8am-6pm,30,5,truck,0
CURB_SEG_00385,Street_85,left,40.754183201405255,-74.12366956867385,parking,none,120,5,motorcycle,0
CURB_SEG_00386,Street_86,right,40.76017124007988,-74.10796817059645,residential,9am-9pm,30,3,handicapped,0
CURB_SEG_00387,Street_87,left,40.77373135438569,-74.06817272846851,no_parking,8am-6pm,120,2,motorcycle,0
CURB_SEG_00388,Street_88,left,40.60082329287966,-73.85907824419591,parking,24/7,240,6,truck,0
CURB_SEG_00389,Street_89,right,40.6694784321279,-73.95342908485485,no_parking,8am-6pm,9999,0,commercial,0
CURB_SEG_00390,Street_90,left,40.83812134737284,-73.98530670995127,time_limited,8am-6pm,30,4,commercial,0
CURB_SEG_00391,Street_91,right,40.616391340055856,-73.85813256596002,loading_zone,none,60,3,passenger,0
CURB_SEG_00392,Street_92,right,40.794314534294934,-74.01628886111168,time_limited,weekends,480,1,passenger,0
CURB_SEG_00393,Street_93,left,40.750790023877876,-73.94985227429011,meter,none,480,6,truck,0
CURB_SEG_00394,Street_94,left,40.82010532490148,-74.03612182243387,loading_zone,weekends,240,5,all,0
CURB_SEG_00395,Street_95,right,40.61328533325591,-74.05371918031011,no_parking,8am-6pm,30,0,handicapped,0
CURB_SEG_00396,Street_96,left,40.82138058409507,-73.9764184035576,residential,8am-6pm,240,0,truck,0
CURB_SEG_00397,Street_97,left,40.77412001482305,-74.06132429166067,loading_zone,9am-9pm,60,3,all,0
CURB_SEG_00398,Street_98,right,40.74857203350287,-73.86156891011687,loading_zone,weekends,30,6,motorcycle,0
CURB_SEG_00399,Street_99,left,40.72264427270225,-74.14677929529405,commercial,8am-6pm,30,0,all,0
CURB_SEG_00400,Street_0,left,40.769644704946565,-73.95515493784097,commercial,none,240,6,motorcycle,0
CURB_SEG_00401,Street_1,left,40.73623489466989,-74.07056269479172,no_parking,weekdays,9999,0,all,0
CURB_SEG_00402,Street_2,right,40.62017399293583,-74.14495113048731,parking,weekdays,9999,2,truck,0
CURB_SEG_00403,Street_3,left,40.6007054749972,-74.01265345910635,residential,none,240,6,handicapped,1
CURB_SEG_00404,Street_4,left,40.661073235144116,-74.01026782560481,loading_zone,9am-9pm,60,0,commercial,0
CURB_SEG_00405,Street_5,left,40.78134374832906,-74.06715200456372,residential,8am-6pm,120,2,handicapped,0
CURB_SEG_00406,Street_6,left,40.6734412851025,-74.0780605458607,handicapped,none,30,6,truck,1
CURB_SEG_00407,Street_7,right,40.720198510547895,-73.91983050085737,parking,weekends,60,4,handicapped,0
CURB_SEG_00408,Street_8,right,40.684118102528814,-73.92296901865238,loading_zone,weekdays,480,0,passenger,0
CURB_SEG_00409,Street_9,left,40.74680015381166,-74.08372006282274,handicapped,24/7,9999,5,passenger,0
CURB_SEG_00410,Street_10,right,40.62872505181755,-73.94058544663105,parking,24/7,30,1,commercial,0
CURB_SEG_00411,Street_11,right,40.77508715130225,-74.11694485873362,meter,none,480,6,motorcycle,0
CURB_SEG_00412,Street_12,right,40.78994413589364,-74.10480192855859,no_parking,9am-9pm,60,0,truck,0
CURB_SEG_00413,Street_13,right,40.774981717601804,-73.92896733559672,commercial,weekends,240,5,passenger,1
CURB_SEG_00414,Street_14,left,40.76778935472465,-73.87296707539623,no_parking,24/7,120,4,truck,0
CURB_SEG_00415,Street_15,right,40.71231680706427,-73.95789515245828,commercial,weekends,9999,0,all,0
CURB_SEG_00416,Street_16,left,40.81586906209863,-74.14488474371235,no_parking,weekends,480,4,commercial,0
CURB_SEG_00417,Street_17,left,40.612914994574275,-73.92752038076775,commercial,24/7,30,4,all,0
CURB_SEG_00418,Street_18,left,40.56500288078986,-73.86945820477277,meter,weekdays,60,5,all,0
CURB_SEG_00419,Street_19,left,40.798922722551524,-74.01140793019962,commercial,weekdays,240,5,truck,0
CURB_SEG_00420,Street_20,right,40.578854038540285,-73.86569707439119,handicapped,8am-6pm,120,4,truck,0
CURB_SEG_00421,Street_21,left,40.784215417074456,-73.93262841728611,parking,9am-9pm,30,0,all,0
CURB_SEG_00422,Street_22,left,40.71883356721034,-73.86338316893206,time_limited,weekdays,120,1,truck,0
CURB_SEG_00423,Street_23,right,40.655228927705494,-73.86737646625564,parking,weekdays,30,1,passenger,0
CURB_SEG_00424,Street_24,left,40.84776330725257,-74.01554845120151,no_parking,8am-6pm,120,2,commercial,0
CURB_SEG_00425,Street_25,right,40.57397744695001,-73.89017097790367,commercial,24/7,30,4,passenger,0
CURB_SEG_00426,Street_26,left,40.78195187331013,-73.97826032439164,commercial,none,480,2,handicapped,0
CURB_SEG_00427,Street_27,right,40.67189637114301,-73.87493276603612,handicapped,none,240,0,truck,1
CURB_SEG_00428,Street_28,left,40.60403422757177,-73.92544654248518,time_limited,weekdays,9999,3,commercial,0
CURB_SEG_00429,Street_29,right,40.67447490158155,-73.9598808925689,parking,none,120,2,truck,0
CURB_SEG_00430,Street_30,right,40.68163059599151,-73.94668620753643,handicapped,weekends,9999,5,handicapped,0
CURB_SEG_00431,Street_31,left,40.602797831035524,-74.07540805171554,time_limited,24/7,480,2,all,0
CURB_SEG_00432,Street_32,right,40.83597188350468,-74.10123997224906,parking,weekdays,60,2,handicapped,0
CURB_SEG_00433,Street_33,left,40.61703725788095,-74.08580777056845,commercial,9am-9pm,60,5,commercial,0
CURB_SEG_00434,Street_34,left,40.69316968613569,-74.00062754098921,handicapped,24/7,240,6,truck,0
CURB_SEG_00435,Street_35,right,40.64781356715031,-73.96907313434595,loading_zone,none,240,6,passenger,0
CURB_SEG_00436,Street_36,left,40.63739261661684,-74.10814618110771,meter,8am-6pm,60,2,handicapped,0
CURB_SEG_00437,Street_37,right,40.70409274350545,-73.98667031271586,no_parking,9am-9pm,480,5,truck,0
CURB_SEG_00438,Street_38,left,40.618408802052535,-74.12751168500589,no_parking,24/7,9999,2,handicapped,0
CURB_SEG_00439,Street_39,left,40.73171390221136,-74.12647107747647,residential,9am-9pm,120,3,commercial,0
